source	brand	description	original_price	final_price
babywalz	Babyzen 	Textilset für YOYO 6+ Buggy  taupe	40	40
babywalz	Joie 	Versatrax Sportwagen  gray flannel	364.95	364.95
babywalz	Hesba 	CondorCoupé SL300 Kombikinderwagen  grün Leinen	1288	1288
babywalz	Gesslein 	F4 Air+ Kombikinderwagen inkl. Tragetasche C1-Lift  eloxiert/dunkelgrau meliert/St	913	913
babywalz	Cybex GOLD	"Tragewanne Cot S für Balios S Lux, Talos S Lux Kinderwagen, Eezy S 2, Eezy S+ 2, Eezy S Twist 2, Eezy S Twist+ 2  soho grey"	189.95	189.95
babywalz	Babyzen 	Textilset für YOYO 6+ Buggy  aqua	40	40
babywalz	Bugaboo DONKEY 3	Verdeck  vapor blue	89.95	89.95
babywalz	Gesslein 	F6 Air+ Kombikinderwagen inkl. C2 Tragetasche  eisblau	978	611.99
babywalz	Joie 	Litetrax 4 Sportwagen  Gray Flannel	199.95	169
babywalz	Hesba 	Condor Coupé Kombikinderwagen	1228	1228
babywalz	Bugaboo FOX 2	Verdeck  black	89.95	89.95
babywalz	Joolz 	Day+ Kombikinderwagen  timeless taupe	1249	1004.99
babywalz	Cybex PLATINUM	Gestell und Sitzrahmen PRIAM  matt black	799.95	799.95
babywalz	Joie 	Litetrax 4 Sportwagen  Laurel	199.95	199.95
babywalz	Thule 	Urban Glide 2 Kinderwagen  Cypress Green	779.95	589.99
babywalz	Easywalker 	Jackey Buggy mit Liegefunktion  shadow black	319.99	319.99
babywalz	Britax Römer PREMIUM	B-agile R Buggy  black shadow/brown	269.9	230
babywalz	Joie 	Mytrax Flex Sportwagen  gray flannel	309.95	309.95
babywalz	Cybex GOLD	"Tragewanne Cot S für Balios S Lux, Talos S Lux Kinderwagen, Eezy S 2, Eezy S+ 2, Eezy S Twist 2, Eezy S Twist+ 2  deep black"	189.95	189.95
babywalz	Stokke® 	Tragewanne für Xplory X  rich black	200	200
babywalz	Moon 	N°One Kombikinderwagen  anthrazit	499.9	499.9
babywalz	ABC Design 	Salsa 4 Kombikinderwagen Trioset  street	1006.6	950.99
babywalz	babyGO 	Spring Kombikinderwagen  grey	299	245.99
babywalz	Joie 	Versatrax Sportwagen  deep sea	336.99	336.99
babywalz	Joie 	Mytrax Sportwagen  gray flannel	289.95	259
babywalz	Cybex PLATINUM	Tragewanne Plus PRIAM Lux  manhattan grey	369.95	369.95
babywalz	Maxi-Cosi 	Lila XP Sportwagen  essential graphite	699	483.99
babywalz	Joie 	Versatrax E Sportwagen  pavement	324.95	286.99
babywalz	Babyzen 	Textilset für YOYO 6+ Buggy  black	40	40
babywalz	Moon 	N°One Kombikinderwagen  black	499.9	499.9
babywalz	Cybex PLATINUM	Tragewanne PRIAM Lux  Soho Grey	369.95	369.95
babywalz	Thule 	Urban Glide 2 Kinderwagen  dark shadow	729.95	533
babywalz	Joie signature	Finiti Sportwagen  oyster	429.95	429.95
babywalz	Britax Römer PREMIUM	B-agile R Buggy  black shadow/black	269.9	213
babywalz	ABC Design 	Viper 4 Kombikinderwagen Trioset  graphite grey	956.6	763.69
babywalz	Britax Römer PREMIUM	B-agile R Buggy  navy ink	269.9	221.99
babywalz	Moon 	N°One Kombikinderwagen  ocean RF	649.9	589.99
babywalz	Babyzen 	Textilset für YOYO 6+ Buggy  air france blue	60	60
babywalz	Cybex PLATINUM	"Sitzpaket Plus für PRIAM, e-PRIAM  manhattan grey"	189.95	189.95
babywalz	Cybex PLATINUM	"Sitzpaket für PRIAM, e-PRIAM  Soho Grey"	189.95	189.95
babywalz	Babyzen 	YOYO2 Gestell  black	389.95	389.95
babywalz	babycab 	Elodie Kombikinderwagen Trio-Set mit Wickeltasche  grey	399.9	247.49
babywalz	Moon 	N°One Kombikinderwagen  ice	499.9	457
babywalz	Bergsteiger 	Capri Kombikinderwagen Trio-Set mit Wickeltasche  black edition	549.9	431.99
babywalz	Moon 	N°One Kombikinderwagen  stone	499.9	499.9
babywalz	Babyzen 	Textilset für YOYO 6+ Buggy  peppermint	40	40
babywalz	Stokke® 	Tragewanne für Xplory X  modern grey	200	200
babywalz	Britax Römer PREMIUM	B-agile R Buggy  elephant grey	269.9	214.99
babywalz	Joie 	Litetrax 4 DLX Sportwagen  coal	219.95	219.95
babywalz	Cybex PLATINUM	Tragewanne Plus PRIAM Lux  midnight blue	369.95	369.95
babywalz	Joie 	Litetrax 4 DLX Sportwagen  deep sea	219.95	219.95
babywalz	Bugaboo DONKEY 3	Verdeck  red	89.95	89.95
babywalz	Bugaboo BEE6	Verdeck  soft pink	89.95	89.95
babywalz	Thule 	Glide 2 Kinderwagen  jet black	729.95	513.99
babywalz	Joie 	Versatrax Sportwagen  pavement	364.95	364.95
babywalz	Babyzen 	YOYO2 Gestell  white	389.95	389.95
babywalz	Cybex PLATINUM	Gestell und Sitzrahmen Mios  rosegold	569.95	569.95
babywalz	Easywalker 	Jackey Buggy mit Liegefunktion  frost blue	319	319
babywalz	Bergsteiger 	Capri Kombikinderwagen Trio-Set mit Wickeltasche  coffee/brown	549.9	379.99
babywalz	Bugaboo DONKEY 3	Verdeck  soft pink	89.95	89.95
babywalz	Maxi-Cosi 	Adorra 2 Sportwagen  essential graphite	449	381.99
babywalz	Bergsteiger 	Capri Kombikinderwagen Trio-Set mit Wickeltasche  grey/red stripes	549.9	415.99
babywalz	Bergsteiger 	Capri Kombikinderwagen Trio-Set mit Wickeltasche  marine blue	549.9	407.99
babywalz	Bugaboo DONKEY 3	Kombikinderwagen Gestell Basis  black	809.1	809.1
babywalz	Bugaboo BEE6	Sportwagen  black/grey	659.05	659.05
babywalz	Maxi-Cosi 	Jaya Buggy mit Liegefunktion  essential graphite	269	269
babywalz	Joie 	Mytrax Flex Sportwagen  pavement	309.95	309.95
babywalz	Easywalker 	Jackey Buggy mit Liegefunktion  forest green	319.99	319.99
babywalz	Bugaboo 	"Breezy Verdeck mit Belüftungsfensterfür Fox², Cameleon³  vapor blue"	84.95	84.95
babywalz	Joie 	Litetrax 4 DLX Sportwagen  gray flannel	219.95	219.95
babywalz	Cybex PLATINUM	"Sitzpaket Plus für PRIAM, e-PRIAM  midnight blue"	189.95	189.95
babywalz	Joie 	Litetrax 4 DLX Sportwagen  laurel	219.95	219.95
babywalz	Joie 	Versatrax Sportwagen  laurel	364.95	364.95
babywalz	Thule 	Verdeck für Spring Buggy  majolica blue	29.95	29.95
babywalz	Bergsteiger 	Capri Kombikinderwagen Trio-Set mit Wickeltasche  beige circles	549.9	415.99
babywalz	Hauck 	Rapid 3 R Kombikinderwagen Trioset  Charcoal	449.99	300.99
babywalz	TFK 	Gestell Mono Luftkammerrad	550	511.49
babywalz	Bergsteiger 	Milano Kombikinderwagen  black edition	359.9	359.9
babywalz	Bergsteiger 	Capri Kombikinderwagen Trio-Set mit Wickeltasche  black/white	549.9	407.99
babywalz	Stokke® XPLORY®	V6 Tragewanne  Brushed Grey	160.99	160.99
babywalz	babycab 	Stockholm Kombikinderwagen Trioset  grey melange	289.9	289.9
babywalz	Babyzen 	Tragewanne YOYO2  grau	250	250
babywalz	Bergsteiger 	Capri Kombikinderwagen Trio-Set mit Wickeltasche  white flowers	549.9	399.99
babywalz	Bergsteiger 	Rio Kombikinderwagen  white flowers	259.9	259.9
babywalz	Ergobaby® 	Verdeck für Metro+  rose	39.9	39.9
babywalz	Peg Perego 	GT4 Sportwagen  city grey	589	589
babywalz	Peg Perego 	Ypsi Sportwagen  city grey	549	549
babywalz	Peg Perego 	Veloce Sportwagen  graphic gold	549	549
babywalz	Peg Perego 	Book Sportwagen  eclipse	509	509
babywalz	Bergsteiger 	Venedig Kombikinderwagen  marine blue/white	499.9	499.9
babywalz	Maxi-Cosi 	Adorra 2 Sportwagen  essential black	449	358.99
babywalz	Babyzen 	Textilset für YOYO 6+ Buggy  ginger	39.99	39.99
babywalz	Bugaboo ANT	Gestell  alu	259	259
babywalz	TFK 	mono Kombikinderwagen mit Luftrad  premium grau	939	939
babywalz	Thule 	Verdeck für Spring Buggy  midnight black	29.95	27.99
babywalz	babyGO 	Halime Air Kombikinderwagen Trioset  black/anthrazithe	349.9	321.99
babywalz	Bergsteiger 	Milano Kombikinderwagen  black/white	359.9	359.9
babywalz	Hauck 	Verdeck Deluxe für Swift X Single  petrol	39.9	24.99
babywalz	Ergobaby® 	Verdeck für Metro+  yellow	39.9	39.9
babywalz	Bergsteiger 	Venedig Kombikinderwagen  black/white	499.9	499.9
babywalz	Easywalker 	Miley Buggy mit Liegefunktion  rosa	279.99	279.99
babywalz	Maxi-Cosi 	Adorra 2 Sportwagen  essential grey	449	374
babywalz	Hesba 	Chrompflege 40ml	3.99	3.99
babywalz	Bergsteiger 	Venedig Kombikinderwagen  grey/red stripes	499.9	499.9
babywalz	Peg Perego 	Selfie Buggy  mon amour	279	239
babywalz	Peg Perego 	Selfie Buggy  graphic gold	279	249
babywalz	Bergsteiger 	Venedig Kombikinderwagen  black/white dots	499.9	499.9
babywalz	Bergsteiger 	Venedig Kombikinderwagen  classic beige	499.9	499.9
babywalz	Bergsteiger 	Venedig Kombikinderwagen  chocolate	499.9	499.9
babywalz	Cybex PLATINUM	Gestell und Sitzrahmen Mios  chrome black	519.95	519.95
babywalz	Bugaboo 	"Breezy Verdeck mit Belüftungsfensterfür Fox², Cameleon³  soft pink"	84.95	84.95
babywalz	Bugaboo 	"Breezy Verdeck mit Belüftungsfensterfür Fox², Cameleon³  misty grey"	84.95	84.95
babywalz	Bugaboo FOX 2	Gestell  alu	759.1	759.1
babywalz	Bugaboo FOX 2	Gestell  black	809.1	809.1
babywalz	Bugaboo BEE5	Breezy Verdeck mit Belüftungsfenster  soft pink	84.95	67.99
babywalz	Bugaboo DONKEY 3	Kombikinderwagen Gestell Basis  alu	759.1	759.1
babywalz	Bugaboo DONKEY 3	Breezy Verdeck mit Belüftungsfenster  vapor blue	84.95	84.95
babywalz	Bugaboo DONKEY 3	Breezy Verdeck mit Belüftungsfenster  misty grey	84.95	84.95
babywalz	Bugaboo BEE6	Tragewanne  black	200	200
babywalz	Stokke® 	Tragewanne für Xplory X  golden yellow	200	200
babywalz	Bugaboo BEE6	Sportwagen  alu/black	609.05	609.05
babywalz	Bugaboo BEE6	Sportwagen  alu/grey	609.05	609.05
babywalz	Bugaboo BEE6	Sportwagen  black/black	659.05	659.05
babywalz	Bugaboo BEE6	Verdeck  black	89.95	89.95
babywalz	Bugaboo BEE6	Verdeck  red	89.95	89.95
babywalz	Graco 	Evo Buggy Travelset inkl. SnugEssentials i-Size Babyschale  suits me	289.95	289.95
babywalz	TFK 	mono Kombikinderwagen mit Luftrad  schwarz	869	869
babywalz	Joie signature	Finiti Sportwagen  pine	429.95	429.95
babywalz	Easywalker 	Jackey Buggy mit Liegefunktion  steel grey	319.99	319.99
babywalz	Diono 	Flexa Buggy mit Liegefunktion  Black Camo	340	169.99
babywalz	Cybex PLATINUM	Tragewanne PRIAM Lux  Mountain Blue	369.95	369.95
babywalz	Joie signature	Finiti Sportwagen  eclipse	429.95	429.95
babywalz	ABC Design 	"Salsa 4 Air Kombikinderwagen Starter Set, 9-tlg. inkl. Tulip i-Size Babyschale  cornet"	1359.9	1359.9
babywalz	TFK 	Gestell Duo Luftkammerrad	660	518.99
babywalz	Peg Perego 	Selfie Buggy  street art	279	239
babywalz	Peg Perego 	Selfie Buggy  onyx	279	239
babywalz	Stokke® Beat®	Tragewanne  blue melange	164.99	164.99
babywalz	Britax Römer PREMIUM	Smile III Essential Bundle Kombikinderwagen  midnight grey	649.9	601.89
babywalz	TFK 	Gestell Duo Luftrad	660	660
babywalz	Cybex GOLD	Melio Carbon Buggy mit Liegefunktion  deep black	506.99	506.99
babywalz	Hauck 	Verdeck Deluxe für Swift X Single  leo	39.9	25.99
babywalz	Stokke® Beat®	Tragewanne  black	168.99	168.99
babywalz	Peg Perego 	Veloce Sportwagen  eclipse	549	549
babywalz	Hauck 	VisionX Gestell  black	249.9	191.99
babywalz	Stokke® 	Tragewanne für Xplory X  royal blue	200	200
babywalz	Peg Perego 	Selfie Buggy  atmosphere	279	239
babywalz	Peg Perego 	Selfie Buggy  jaguars	279	279
babywalz	Maxi-Cosi 	Mara Buggy mit Liegefunktion  brave graphite	149	149
babywalz	Graco 	Evo Kombikinderwagen Trio-Set  suits me	369.95	369.95
babywalz	Maxi-Cosi 	Jaya Buggy mit Liegefunktion  essential grey	269	269
babywalz	Peg Perego 	GT4 Sportwagen  black shine	589	589
babywalz	Bergsteiger 	Rio Kombikinderwagen  black edition	259.9	259.9
babywalz	Peg Perego 	Ypsi Sportwagen  graphic gold	549	549
babywalz	Peg Perego 	Ypsi Sportwagen  mon amour	549	549
babywalz	Peg Perego 	Ypsi Sportwagen  new life	549	549
babywalz	Peg Perego 	Ypsi Sportwagen  onyx	549	549
babywalz	Peg Perego 	Veloce Sportwagen  black shine	549	549
babywalz	Peg Perego 	Veloce Sportwagen  city grey	549	549
babywalz	Peg Perego 	Veloce Sportwagen  moonstone	549	549
babywalz	Peg Perego 	Veloce Sportwagen  red shine	549	549
babywalz	Peg Perego 	Veloce Sportwagen  500	579	579
babywalz	Easywalker 	Miley Buggy mit Liegefunktion  grey	279	279
babywalz	TFK 	mono Kombikinderwagen mit Luftrad  premium anthrazit	939	939
babywalz	Bergsteiger 	Rio Kombikinderwagen  coffee/brown	259.9	259.9
babywalz	Maxi-Cosi 	Adorra 2 Sportwagen  essential blue	449	381.99
babywalz	Cybex GOLD	"Tragewanne Cot S für Balios S Lux, Talos S Lux Kinderwagen, Eezy S 2, Eezy S+ 2, Eezy S Twist 2, Eezy S Twist+ 2  navy blue"	189.95	179.99
babywalz	Easywalker 	Jackey Buggy mit Liegefunktion  pebble grey	319.99	319.99
babywalz	TFK 	mono Kombikinderwagen mit Luftrad  olive	869	869
babywalz	Hauck 	VisionX Gestell  silver	249.9	187.99
babywalz	Bugaboo FOX 2	Kombikinderwagen Mineral Kollektion  black/washed black	1249	1249
babywalz	Bergsteiger 	Capri Kombikinderwagen Trio-Set mit Wickeltasche  blue stripes	549.9	399.99
babywalz	Bergsteiger 	Rio Kombikinderwagen  beige circles	259.9	259.9
babywalz	Chicco 	Best Friend Pro Sportwagen	299	221.79
babywalz	Hauck 	Shopper SLX Kombikinderwagen Trio-Set  Stone/Grey	229.99	179.99
babywalz	Bergsteiger 	Milano Kombikinderwagen  grey/red stripes	359	359
babywalz	Bergsteiger 	Milano Kombikinderwagen  coffee/brown	359	359
babywalz	Bergsteiger 	Milano Kombikinderwagen  white flowers	359.9	359.9
babywalz	Bergsteiger 	Rio Kombikinderwagen  black/white	259.9	259.9
babywalz	Bergsteiger 	Rio Kombikinderwagen  chocolate	259.9	259.9
babywalz	babyGO 	Halime Air Kombikinderwagen Trioset  gold/anthrazithe	399.9	359.99
